date,year,quarter,bank,total_assets,total_equity,total_liabilities,cet1_ratio,lcr_ratio,slr_ratio,roa,dividend_payout_ratio,repo,total_var
2004-03-31,2004,1,bankofamerica,799942.0,49867.0,750075.0,,,,1.48,43.75,115434.0,
2004-03-31,2004,1,bny,92652.0,8760.0,83892.0,,,,1.42,40.11,869.0,
2004-03-31,2004,1,citigroup,1317591.0,101884.0,1215707.0,,,,1.48,42.05,179743.0,
2004-03-31,2004,1,jpmorgan,801078.0,48101.0,752977.0,,,,0.93,37.56,148526.0,
2004-03-31,2004,1,statestreet,92896.0,5942.0,86954.0,,,,0.98,23.04,23894.0,
2004-03-31,2004,1,wellsfargo,397354.0,35442.0,361912.0,,,,1.69,43.29,,
2004-02-29,2004,1,morganstanley,656898.0,26064.0,630834.0,,,,0.72,22.42,188615.0,
2004-02-27,2004,1,goldmansachs,443285.0,22235.0,421050.0,,,,0.89,9.67,39116.0,
2003-12-31,2003,4,bankofamerica,719483.0,47980.0,671503.0,,,,1.56,43.48,78046.0,
2003-12-31,2003,4,bny,92397.0,8428.0,83969.0,,,,1.36,47.23,1039.0,
2003-12-31,2003,4,citigroup,1264032.0,98014.0,1166018.0,,,,1.47,45.97,181156.0,
2003-12-31,2003,4,jpmorgan,770912.0,46154.0,724758.0,,,,0.88,38.36,113466.0,
2003-12-31,2003,4,statestreet,87534.0,5747.0,81787.0,,,,0.83,11.19,23825.0,
2003-12-31,2003,4,wellsfargo,387798.0,34469.0,353329.0,,,,1.68,46.98,,
2003-11-30,2003,4,morganstanley,602843.0,24867.0,577976.0,,,,0.74,20.37,174896.0,
2003-11-28,2003,4,goldmansachs,403799.0,21632.0,382167.0,,,,0.79,12.26,43084.0,
2003-09-30,2003,3,bankofamerica,737546.0,50445.0,687101.0,,,,1.53,40.84,79775.0,
2003-09-30,2003,3,bny,95193.0,8223.0,86970.0,,,,1.08,55.77,959.0,
2003-09-30,2003,3,citigroup,1208923.0,95259.0,1113664.0,,,,1.41,38.87,168125.0,
2003-09-30,2003,3,citigroup,1208923.0,95259.0,1113664.0,,,,1.41,38.87,168125.0,
2003-09-30,2003,3,jpmorgan,792700.0,44957.0,747743.0,,,,0.42,44.03,131959.0,
2003-09-30,2003,3,statestreet,81776.0,5244.0,76532.0,,,,0.94,23.27,23673.0,
2003-09-30,2003,3,wellsfargo,390750.0,32333.0,358417.0,,,,1.67,48.4,,
2003-08-31,2003,3,morganstanley,580632.0,23707.0,556925.0,,,,0.67,24.2,162210.0,
2003-08-29,2003,3,goldmansachs,394142.0,20438.0,373704.0,,,,0.68,17.43,40436.0,
2003-06-30,2003,2,bankofamerica,769654.0,51016.0,718638.0,,,,1.42,35.04,104821.0,
2003-06-30,2003,2,bny,99604.0,8113.0,91491.0,,,,0.85,46.1,1035.0,
2003-06-30,2003,2,citigroup,1187435.0,93301.0,1094134.0,,,,1.29,24.22,172864.0,
2003-06-30,2003,2,jpmorgan,802603.0,44821.0,757782.0,,,,0.22,39.67,155330.0,
2003-06-30,2003,2,statestreet,83102.0,5085.0,78017.0,,,,0.9,,21044.0,
2003-06-30,2003,2,wellsfargo,369583.0,32236.0,337347.0,,,,1.73,33.01,,
2003-05-31,2003,2,morganstanley,586881.0,22631.0,564250.0,,,,0.56,35.3,150475.0,
2003-05-30,2003,2,goldmansachs,404698.0,20042.0,384656.0,,,,0.65,8.06,44296.0,
2003-03-31,2003,1,bankofamerica,680197.0,50052.0,630145.0,,,,1.46,39.66,72976.0,
2003-03-31,2003,1,bny,79548.0,6874.0,72674.0,,,,1.07,46.44,452.0,
2003-03-31,2003,1,citigroup,1137373.0,87341.0,1050032.0,,,,1.29,25.3,178459.0,
2003-03-31,2003,1,jpmorgan,755156.0,43084.0,712072.0,,,,0.12,50.47,160221.0,
2003-03-31,2003,1,statestreet,79109.0,5051.0,74058.0,,,,1.22,44.79,28125.0,
2003-03-31,2003,1,wellsfargo,369607.0,30732.0,338875.0,,,,1.71,33.94,,
2003-02-28,2003,1,goldmansachs,371968.0,19514.0,352454.0,,,,0.66,8.61,48560.0,
2003-02-28,2003,1,morganstanley,559436.0,22465.0,536971.0,,,,0.62,24.33,147405.0,
2002-12-31,2002,4,bankofamerica,660951.0,50319.0,610632.0,,,,1.44,36.74,65079.0,
2002-12-31,2002,4,bny,77740.0,6684.0,71056.0,,,,1.14,137.0,636.0,
2002-12-31,2002,4,citigroup,1097590.0,86718.0,1010872.0,,,,1.26,38.07,162643.0,
2002-12-31,2002,4,jpmorgan,758800.0,42306.0,716494.0,,,,0.06,,169483.0,
2002-12-31,2002,4,statestreet,85794.0,4787.0,81007.0,,,,1.3,8.81,25858.0,
2002-12-31,2002,4,wellsfargo,349197.0,30319.0,318878.0,,,,1.74,32.33,,
2002-11-30,2002,4,morganstanley,529499.0,21885.0,507614.0,,,,0.61,33.48,148663.0,
2002-11-29,2002,4,goldmansachs,355574.0,19003.0,336571.0,,,,0.63,11.29,59919.0,
2002-09-30,2002,3,bankofamerica,660008.0,48239.0,611769.0,,,,1.34,40.3,61823.0,
2002-09-30,2002,3,bny,80987.0,6633.0,74354.0,,,,1.33,173.42,1256.0,
2002-09-30,2002,3,citigroup,1031968.0,80766.0,951202.0,,,,1.4,24.75,164946.0,
2002-09-30,2002,3,jpmorgan,741759.0,43437.0,698322.0,,,,0.22,2562.96,154745.0,
2002-09-30,2002,3,statestreet,77556.0,4349.0,73207.0,,,,0.94,20.88,24185.0,
2002-09-30,2002,3,wellsfargo,334250.0,30074.0,304176.0,,,,1.71,32.99,,
2002-08-31,2002,3,goldmansachs,349526.0,18844.0,330682.0,,,,0.65,11.11,54095.0,
2002-08-31,2002,3,morganstanley,516772.0,21416.0,495356.0,,,,0.63,41.15,136150.0,
2002-06-30,2002,2,bankofamerica,638448.0,47764.0,590684.0,,,,1.15,41.4,56678.0,
2002-06-30,2002,2,bny,80805.0,6610.0,74195.0,,,,1.65,38.23,1687.0,
2002-06-30,2002,2,citigroup,1083706.0,85715.0,997991.0,,,,1.4,24.61,171619.0,
2002-06-30,2002,2,jpmorgan,740546.0,42736.0,697810.0,,,,0.29,67.78,162656.0,
2002-06-30,2002,2,statestreet,80328.0,4187.0,76141.0,,,,0.92,22.47,22094.0,
2002-06-30,2002,2,wellsfargo,314802.0,29527.0,285275.0,,,,1.7,33.76,,
2002-05-31,2002,2,goldmansachs,327238.0,18858.0,308380.0,,,,0.66,9.95,47155.0,
2002-05-31,2002,2,morganstanley,553924.0,21276.0,532648.0,,,,0.63,31.66,161039.0,
2002-03-31,2002,1,bankofamerica,619921.0,48169.0,571752.0,,,,1.15,42.47,48545.0,
2002-03-31,2002,1,bny,76779.0,6354.0,70425.0,,,,1.76,37.85,1687.0,
2002-03-31,2002,1,citigroup,1057657.0,83638.0,974019.0,,,,1.32,24.21,165120.0,
2002-03-31,2002,1,jpmorgan,712508.0,41131.0,671377.0,,,,0.21,70.59,152837.0,
2002-03-31,2002,1,statestreet,73298.0,3994.0,69304.0,,,,0.97,19.66,21862.0,
2002-03-31,2002,1,wellsfargo,311509.0,28327.0,283182.0,,,,1.23,40.29,,
2002-02-28,2002,1,morganstanley,491651.0,20892.0,470759.0,,,,0.73,29.87,141885.0,
2002-02-22,2002,1,goldmansachs,310483.0,18495.0,291988.0,,,,0.67,10.88,38607.0,
2001-12-31,2001,4,bankofamerica,621764.0,48520.0,573244.0,,,,1.07,45.5,47727.0,
2001-12-31,2001,4,bny,81025.0,6317.0,74708.0,,,,1.7,38.97,1756.0,
2001-12-31,2001,4,citigroup,1051450.0,81247.0,970203.0,,,,1.36,23.33,153511.0,
2001-12-31,2001,4,jpmorgan,693575.0,41099.0,652476.0,,,,0.24,,128445.0,
2001-12-31,2001,4,statestreet,69850.0,3845.0,66005.0,,,,0.9,20.59,22321.0,
2001-12-31,2001,4,wellsfargo,307569.0,27214.0,280355.0,,,,1.18,37.79,,
2001-11-30,2001,4,goldmansachs,312218.0,18231.0,293987.0,,,,0.77,11.47,39369.0,
2001-11-30,2001,4,morganstanley,482628.0,20716.0,461912.0,,,,0.81,28.09,135858.0,
2001-09-30,2001,3,bankofamerica,640105.0,50151.0,589954.0,,,,0.93,106.2,59839.0,
2001-09-30,2001,3,bny,89677.0,6467.0,83210.0,,,,1.57,54.73,5719.0,
2001-09-30,2001,3,citigroup,1068249.0,78399.0,989850.0,,,,1.2,25.86,154709.0,
2001-09-30,2001,3,jpmorgan,799300.0,42735.0,756565.0,,,,0.63,155.96,181775.0,
2001-09-30,2001,3,statestreet,73129.0,3808.0,69321.0,,,,0.88,19.41,18846.0,
2001-09-30,2001,3,wellsfargo,298100.0,27322.0,270778.0,,,,1.2,38.36,,
2001-08-31,2001,3,goldmansachs,302029.0,17958.0,284071.0,,,,0.84,12.39,36784.0,
2001-08-31,2001,3,morganstanley,505782.0,19989.0,485793.0,,,,0.88,36.56,162508.0,
2001-06-30,2001,2,bankofamerica,625525.0,49302.0,576223.0,,,,1.09,44.51,52189.0,
2001-06-30,2001,2,bny,76831.0,6286.0,70545.0,,,,1.89,34.55,2201.0,
2001-06-30,2001,2,citigroup,953427.0,70528.0,882899.0,,,,1.31,26.21,148365.0,
2001-06-30,2001,2,jpmorgan,712702.0,42426.0,670276.0,,,,0.88,191.09,155062.0,
2001-06-30,2001,2,statestreet,70318.0,3677.0,66641.0,,,,0.87,19.16,20542.0,
2001-06-30,2001,2,wellsfargo,289758.0,27061.0,262697.0,,,,1.11,,,
2001-05-31,2001,2,morganstanley,497381.0,20019.0,477362.0,,,,0.98,27.62,140248.0,
2001-05-25,2001,2,goldmansachs,297038.0,18016.0,279022.0,,,,0.96,10.05,27476.0,
2001-03-31,2001,1,bankofamerica,609755.0,48886.0,560869.0,,,,1.13,48.15,37011.0,
2001-03-31,2001,1,bny,73073.0,6055.0,67018.0,,,,1.94,34.11,1080.0,
2001-03-31,2001,1,citigroup,944327.0,68659.0,875668.0,,,,1.42,20.26,136239.0,
2001-03-31,2001,1,jpmorgan,713624.0,43366.0,670258.0,,,,0.8,57.89,145703.0,
2001-03-31,2001,1,statestreet,67605.0,3484.0,64121.0,,,,0.88,25.62,20195.0,
2001-03-31,2001,1,wellsfargo,279670.0,26865.0,252805.0,,,,1.58,35.49,,
2001-02-28,2001,1,morganstanley,450097.0,19751.0,430346.0,,,,1.17,25.45,105595.0,
2001-02-23,2001,1,goldmansachs,304812.0,17438.0,287374.0,,,,1.01,7.55,39854.0,
2000-12-31,2000,4,bankofamerica,642191.0,47628.0,594563.0,,,,1.18,65.58,49411.0,
2000-12-31,2000,4,bny,77114.0,6152.0,70962.0,,,,1.88,35.48,1108.0,
2000-12-31,2000,4,citigroup,902210.0,66206.0,836004.0,,,,1.39,66.05,110625.0,
2000-12-31,2000,4,jpmorgan,715348.0,42338.0,673010.0,,,,0.83,23.39,131738.0,
2000-12-31,2000,4,statestreet,69298.0,3262.0,66036.0,,,,0.91,21.09,22306.0,
2000-12-31,2000,4,wellsfargo,272426.0,26488.0,245938.0,,,,1.57,36.65,,
2000-11-30,2000,4,morganstanley,421279.0,19271.0,402008.0,,,,1.39,18.47,97230.0,
2000-11-24,2000,4,goldmansachs,284410.0,16530.0,267880.0,,,,1.15,8.99,30996.0,
2000-09-30,2000,3,bankofamerica,671725.0,46859.0,624866.0,,,,1.24,44.86,72896.0,
2000-09-30,2000,3,bny,75409.0,5919.0,69490.0,,,,2.0,31.96,1478.0,
2000-09-30,2000,3,citigroup,804286.0,53641.0,750645.0,,,,1.99,22.49,127893.0,
2000-09-30,2000,3,jpmorgan,707497.0,39602.0,667895.0,,,,1.02,106.55,145210.0,
2000-09-30,2000,3,statestreet,64979.0,3089.0,61890.0,,,,1.16,18.0,19870.0,
2000-09-30,2000,3,wellsfargo,261322.0,26814.0,234508.0,,,,1.76,47.18,,
2000-08-31,2000,3,morganstanley,404123.0,18654.0,385469.0,,,,1.58,18.13,109383.0,
2000-08-25,2000,3,goldmansachs,275004.0,12693.0,262311.0,,,,1.25,6.67,42697.0,
2000-06-30,2000,2,bankofamerica,679538.0,45861.0,633677.0,,,,1.29,39.93,89508.0,
2000-06-30,2000,2,bny,76661.0,5507.0,71154.0,,,,2.48,33.15,1455.0,
2000-06-30,2000,2,citigroup,791333.0,51576.0,739757.0,,,,1.87,16.29,129057.0,
2000-06-30,2000,2,jpmorgan,396045.0,24884.0,371161.0,,,,1.23,36.89,57637.0,
2000-06-30,2000,2,statestreet,64630.0,2931.0,61699.0,,,,1.14,18.92,18494.0,
2000-06-30,2000,2,wellsfargo,256622.0,24841.0,231781.0,,,,1.85,37.37,,
2000-05-31,2000,2,morganstanley,417586.0,18110.0,399476.0,,,,1.48,15.53,98025.0,
2000-05-26,2000,2,goldmansachs,278319.0,11905.0,266414.0,,,,1.15,7.15,35114.0,
2000-03-31,2000,1,bankofamerica,656113.0,45299.0,610814.0,,,,1.29,37.16,83775.0,
2000-03-31,2000,1,bny,76041.0,5224.0,70817.0,,,,2.5,34.62,1440.0,
2000-03-31,2000,1,citigroup,738205.0,50326.0,687879.0,,,,1.82,14.17,106198.0,
2000-03-31,2000,1,jpmorgan,676046.0,35596.0,640450.0,,,,1.09,43.71,139520.0,
2000-03-31,2000,1,statestreet,60530.0,2777.0,57753.0,,,,1.18,17.33,17287.0,
2000-03-31,2000,1,wellsfargo,245567.0,25358.0,220209.0,,,,1.86,37.26,,
2000-02-29,2000,1,morganstanley,408072.0,17852.0,390220.0,,,,1.45,14.78,119629.0,
2000-02-25,2000,1,goldmansachs,276894.0,11096.0,265798.0,,,,1.02,6.09,41546.0,
1999-12-31,1999,4,bankofamerica,632574.0,44432.0,588142.0,,,,1.26,44.77,74561.0,
1999-12-31,1999,4,bny,74756.0,5143.0,69613.0,,,,2.52,36.39,1318.0,
1999-12-31,1999,4,citigroup,795584.0,58290.0,737294.0,,,,1.59,16.04,92591.0,
1999-12-31,1999,4,jpmorgan,667003.0,35056.0,631947.0,,,,1.16,13.69,109841.0,
1999-12-31,1999,4,statestreet,60896.0,2652.0,58244.0,,,,1.15,10.44,19453.0,
1999-12-31,1999,4,wellsfargo,241053.0,23871.0,217182.0,,,,1.81,35.62,,
1999-11-30,1999,4,morganstanley,366967.0,17014.0,349953.0,,,,1.4,8.18,119179.0,
1999-11-26,1999,4,goldmansachs,250491.0,10145.0,240346.0,,,,1.16,7.47,40183.0,
1999-09-30,1999,3,bankofamerica,620652.0,45889.0,574763.0,,,,1.31,36.02,79739.0,
1999-09-30,1999,3,bny,63158.0,4896.0,58262.0,,,,2.89,13.58,2055.0,
1999-09-30,1999,3,citigroup,687450.0,46677.0,640773.0,,,,1.51,19.73,95164.0,
1999-09-30,1999,3,jpmorgan,625863.0,34349.0,591514.0,,,,0.78,44.06,105658.0,
1999-09-30,1999,3,statestreet,54972.0,2462.0,52510.0,,,,0.91,17.46,16322.0,
1999-09-30,1999,3,wellsfargo,207060.0,22182.0,184878.0,,,,1.4,34.52,,
1999-08-31,1999,3,morganstanley,340870.0,15445.0,325425.0,,,,1.25,27.99,115346.0,
1999-08-27,1999,3,goldmansachs,236273.0,8597.0,227676.0,,,,,8.31,32634.0,
1999-06-30,1999,2,bankofamerica,614102.0,45631.0,568471.0,,,,1.05,41.07,78317.0,
1999-06-30,1999,2,bny,67771.0,5280.0,62491.0,,,,2.08,33.13,3639.0,
1999-06-30,1999,2,citigroup,689600.0,45235.0,644365.0,,,,1.07,19.67,93661.0,
1999-06-30,1999,2,jpmorgan,626262.0,34511.0,591751.0,,,,0.93,27.78,105453.0,
1999-06-30,1999,2,statestreet,53330.0,2441.0,50889.0,,,,0.93,20.33,14419.0,
1999-06-30,1999,2,wellsfargo,205421.0,21375.0,184046.0,,,,1.33,35.9,,
1999-05-31,1999,2,morganstanley,342345.0,15349.0,326996.0,,,,1.12,23.84,113310.0,
1999-05-28,1999,2,goldmansachs,244632.0,7856.0,236776.0,,,,,0.0,41092.0,
1999-03-31,1999,1,bankofamerica,614245.0,46831.0,567414.0,,,,1.42,40.9,74767.0,
1999-03-31,1999,1,bny,64917.0,5306.0,59611.0,,,,2.13,33.54,3189.0,
1999-03-31,1999,1,citigroup,690649.0,43959.0,646690.0,,,,1.05,17.53,104322.0,
1999-03-31,1999,1,jpmorgan,630328.0,34898.0,595430.0,,,,0.88,30.09,113026.0,
1999-03-31,1999,1,statestreet,49750.0,2395.0,47355.0,,,,1.02,19.01,15618.0,
1999-03-31,1999,1,wellsfargo,201430.0,21276.0,180154.0,,,,1.22,34.74,,
1999-02-28,1999,1,morganstanley,321778.0,14837.0,306941.0,,,,1.12,26.69,116971.0,
1999-02-26,1999,1,goldmansachs,230624.0,6991.0,223633.0,,,,,0.0,36906.0,
1998-12-31,1998,4,bankofamerica,617679.0,45938.0,571741.0,,,,0.87,39.07,67543.0,
1998-12-31,1998,4,bny,63503.0,5448.0,58055.0,,,,2.08,33.65,1571.0,
1998-12-31,1998,4,citigroup,668641.0,42708.0,625933.0,,,,1.05,14.44,81025.0,
1998-12-31,1998,4,jpmorgan,626942.0,35099.0,591843.0,,,,0.76,38.12,105000.0,
1998-12-31,1998,4,statestreet,47082.0,2311.0,44771.0,,,,1.03,20.91,13477.0,
1998-12-31,1998,4,wellsfargo,202475.0,20759.0,181716.0,,,,1.13,0.0,,
1998-11-30,1998,4,morganstanley,317590.0,14119.0,303471.0,,,,1.09,18.67,98963.0,
1998-11-27,1998,4,goldmansachs,217380.0,6384.0,210996.0,,,,,0.0,36257.0,
1998-09-30,1998,3,bankofamerica,594673.0,47307.0,547366.0,,,,0.81,177.95,65625.0,
1998-09-30,1998,3,bny,63812.0,5014.0,58798.0,,,,2.03,34.55,1807.0,
1998-09-30,1998,3,citigroup,701314.0,43090.0,658224.0,,,,0.98,41.88,321669.0,
1998-09-30,1998,3,jpmorgan,654964.0,34737.0,620227.0,,,,0.72,47.81,126352.0,
1998-09-30,1998,3,statestreet,50607.0,2218.0,48389.0,,,,0.99,18.02,15889.0,
1998-09-30,1998,3,wellsfargo,195863.0,20558.0,175305.0,,,,2.6,0.0,,
1998-08-31,1998,3,morganstanley,360929.0,13642.0,347287.0,,,,0.93,38.09,118148.0,
1998-06-30,1998,2,bankofamerica,571870.0,48921.0,522949.0,,,,1.07,7.98,13403.0,
1998-06-30,1998,2,bny,63003.0,4968.0,58035.0,,,,1.98,33.22,1996.0,
1998-06-30,1998,2,citigroup,750827.0,44144.0,706683.0,,,,1.25,13.06,215982.0,
1998-06-30,1998,2,jpmorgan,647772.0,34326.0,613446.0,,,,0.81,20.37,115563.0,
1998-06-30,1998,2,statestreet,46711.0,2158.0,44553.0,,,,1.0,18.35,11891.0,
1998-06-30,1998,2,wellsfargo,186084.0,20158.0,165926.0,,,,2.41,0.0,,
1998-05-31,1998,2,morganstanley,380665.0,13825.0,366840.0,,,,0.93,28.05,114628.0,
1998-03-31,1998,1,bankofamerica,314503.0,25220.0,289283.0,,,,1.28,36.66,47534.0,
1998-03-31,1998,1,bny,59611.0,4812.0,54799.0,,,,2.03,33.8,1896.0,
1998-03-31,1998,1,citigroup,738889.0,43084.0,695805.0,,,,1.23,19.3,214719.0,
1998-03-31,1998,1,jpmorgan,637254.0,33638.0,603616.0,,,,0.79,50.58,121455.0,
1998-03-31,1998,1,statestreet,39010.0,2077.0,36933.0,,,,1.1,19.81,9943.0,
1998-03-31,1998,1,wellsfargo,190853.0,19772.0,171081.0,,,,2.09,39.37,,
1998-02-28,1998,1,morganstanley,345534.0,14524.0,331010.0,,,,1.55,43.29,121660.0,
1997-12-31,1997,4,bankofamerica,570983.0,44584.0,526399.0,,,,1.25,45.36,61414.0,
1997-12-31,1997,4,bny,59961.0,5002.0,54959.0,,,,2.02,32.77,2329.0,
1997-12-31,1997,4,citigroup,697384.0,41851.0,655533.0,,,,1.04,31.89,331224.0,
1997-12-31,1997,4,jpmorgan,627680.0,33146.0,594534.0,,,,0.87,36.0,113930.0,
1997-12-31,1997,4,statestreet,37975.0,1995.0,35980.0,,,,1.09,19.11,7598.0,
1997-12-31,1997,4,wellsfargo,185685.0,19778.0,165907.0,,,,1.88,0.0,,
1997-11-30,1997,4,morganstanley,302287.0,13956.0,288331.0,,,,0.98,20.92,111680.0,
1997-09-30,1997,3,bankofamerica,543176.33,45757.27,497419.06,,,,1.3,33.25,14886.24,
1997-09-30,1997,3,bny,61222.0,4992.0,56230.0,,,,1.94,33.33,1936.0,
1997-09-30,1997,3,citigroup,469812.0,36528.0,433284.0,,,,1.82,14.23,194098.0,
1997-09-30,1997,3,jpmorgan,636169.0,32798.0,603371.0,,,,0.9,29.91,135522.0,
1997-09-30,1997,3,statestreet,35404.0,1916.0,33488.0,,,,1.12,17.51,7653.0,
1997-09-30,1997,3,wellsfargo,85252.2,6823.0,78429.2,,,,2.9,0.0,,
1997-08-31,1997,3,morganstanley,282480.0,12787.0,269693.0,,,,,25.0,104590.0,
1997-06-30,1997,2,bankofamerica,542730.07,45746.79,496983.28,,,,1.24,33.84,14402.45,
1997-06-30,1997,2,bny,61242.0,4937.0,56305.0,,,,1.88,34.59,1573.0,
1997-06-30,1997,2,citigroup,463899.0,35647.0,428252.0,,,,1.84,11.42,225579.0,
1997-06-30,1997,2,jpmorgan,602524.0,32141.0,570383.0,,,,0.9,32.22,117873.0,
1997-06-30,1997,2,statestreet,36686.0,1832.0,34854.0,,,,1.0,19.2,6777.0,
1997-06-30,1997,2,wellsfargo,83856.3,6507.1,77349.2,,,,2.87,0.0,,
1997-05-31,1997,2,morganstanley,269984.0,12156.0,257828.0,,,,,32.25,89503.0,
1997-03-31,1997,1,bankofamerica,530709.79,45494.29,485215.5,,,,1.21,35.86,10009.5,
1997-03-31,1997,1,bny,58384.0,5020.0,53364.0,,,,1.89,35.74,2083.0,
1997-03-31,1997,1,citigroup,444298.0,33638.0,410660.0,,,,1.83,12.15,215436.0,
1997-03-31,1997,1,jpmorgan,566720.0,31898.0,534822.0,,,,0.94,31.41,111534.0,
1997-03-31,1997,1,morganstanley,42260.0,5460.3,36799.7,,,,,0.0,,
1997-03-31,1997,1,statestreet,33631.0,1738.0,31893.0,,,,1.02,18.66,8208.0,
1997-03-31,1997,1,wellsfargo,83580.3,6187.2,77393.1,,,,2.89,35.54,,
1997-02-28,1997,1,morganstanley,224772.0,6496.0,218276.0,,,,,9.73,,
1996-12-31,1996,4,bankofamerica,477702.0,37793.0,439909.0,,,,1.24,35.7,30466.0,
1996-12-31,1996,4,bny,55765.0,5127.0,50638.0,,,,1.87,34.82,1737.0,
1996-12-31,1996,4,citigroup,626906.0,38416.0,588490.0,,,,1.43,6.93,298522.0,
1996-12-31,1996,4,jpmorgan,558125.0,32426.0,525699.0,,,,0.77,30.87,115297.0,
1996-12-31,1996,4,statestreet,31524.0,1775.0,29749.0,,,,1.02,20.78,7504.0,
1996-12-31,1996,4,wellsfargo,80175.4,6064.2,74111.2,,,,2.93,0.0,,
1996-11-30,1996,4,morganstanley,238860.0,11702.0,227158.0,,,,,0.0,,
1996-09-30,1996,3,bankofamerica,471894.87,37138.77,434756.1,,,,1.22,33.73,11619.65,
1996-09-30,1996,3,bny,52388.0,5117.0,47271.0,,,,1.96,34.55,1916.0,
1996-09-30,1996,3,citigroup,416384.0,32693.0,383691.0,,,,1.62,11.2,203498.0,
1996-09-30,1996,3,jpmorgan,534252.0,32218.0,502034.0,,,,0.78,35.21,103421.0,
1996-09-30,1996,3,statestreet,28444.92,1622.43,26822.49,,,,1.04,20.68,6998.28,
1996-09-30,1996,3,wellsfargo,78427.6,5938.4,72489.2,,,,1.48,0.0,,
1996-06-30,1996,2,bankofamerica,472823.45,37426.68,435396.78,,,,1.2,33.64,12558.79,
1996-06-30,1996,2,bny,51467.0,5067.0,46400.0,,,,1.9,28.26,1756.0,
1996-06-30,1996,2,citigroup,408898.0,32717.0,376181.0,,,,1.59,0.0,198211.0,
1996-06-30,1996,2,jpmorgan,520526.0,31371.0,489155.0,,,,0.81,30.29,99087.0,
1996-06-30,1996,2,statestreet,28943.68,1576.14,27367.54,,,,1.0,21.39,5321.32,
1996-06-30,1996,2,wellsfargo,77849.3,5634.9,72214.4,,,,1.47,0.0,,
1996-03-31,1996,1,bankofamerica,470137.04,37011.37,433125.67,,,,1.16,36.11,10739.76,
1996-03-31,1996,1,bny,53317.0,5244.0,48073.0,,,,1.79,32.78,3089.0,
1996-03-31,1996,1,citigroup,381995.0,31399.0,350596.0,,,,1.55,11.85,194633.0,
1996-03-31,1996,1,jpmorgan,506731.0,30614.0,476117.0,,,,0.76,129.43,84474.0,
1996-03-31,1996,1,statestreet,27229.17,1560.08,25669.09,,,,1.03,20.92,5689.95,
1996-03-31,1996,1,wellsfargo,73942.1,5446.5,68495.6,,,,1.49,32.28,,
1995-12-31,1995,4,bankofamerica,461297.55,36295.19,425002.36,,,,1.16,35.96,11543.0,
1995-12-31,1995,4,bny,53720.0,5232.0,48488.0,,,,1.78,29.75,3933.0,
1995-12-31,1995,4,citigroup,370769.0,31291.0,339478.0,,,,1.52,7.93,205643.0,
1995-12-31,1995,4,jpmorgan,488868.0,31287.0,457581.0,,,,0.92,29.4,82789.0,
1995-12-31,1995,4,morganstanley,38208.2,4833.7,33374.5,,,,4.18,30.34,,
1995-12-31,1995,4,statestreet,25785.19,1587.52,24197.66,,,,1.02,22.65,5588.26,
1995-12-31,1995,4,wellsfargo,72134.4,5312.1,66822.3,,,,1.45,0.0,,
1995-09-30,1995,3,bankofamerica,453239.08,35130.17,418108.91,,,,1.12,30.7,11787.29,
1995-09-30,1995,3,bny,51087.0,5100.0,45987.0,,,,1.72,30.62,3849.0,
1995-09-30,1995,3,citigroup,369835.0,30533.0,339302.0,,,,1.36,10.8,184642.0,
1995-09-30,1995,3,jpmorgan,486276.0,30922.0,455354.0,,,,0.79,31.44,76447.0,
1995-09-30,1995,3,morganstanley,32881.1,4724.1,28157.0,,,,4.33,24.99,,
1995-09-30,1995,3,statestreet,25525.53,1538.89,23986.64,,,,1.0,21.71,6439.11,
1995-09-30,1995,3,wellsfargo,71411.9,4940.1,66471.8,,,,1.41,0.0,,
1995-06-30,1995,2,bankofamerica,452573.92,34463.14,418110.79,,,,1.09,34.09,10036.65,
1995-06-30,1995,2,bny,53464.0,4765.0,48699.0,,,,1.57,27.52,2709.0,
1995-06-30,1995,2,citigroup,367912.0,30320.0,337592.0,,,,1.32,11.68,184175.0,
1995-06-30,1995,2,jpmorgan,463847.0,29820.0,434027.0,,,,0.8,33.89,66227.0,
1995-06-30,1995,2,morganstanley,33656.3,4524.1,29132.2,,,,4.24,22.97,,
1995-06-30,1995,2,statestreet,25570.28,1491.53,24078.75,,,,0.97,22.42,5959.37,
1995-06-30,1995,2,wellsfargo,66623.0,4726.0,61897.0,,,,1.4,0.0,,
1995-03-31,1995,1,bankofamerica,448777.22,33839.56,414937.65,,,,1.06,0.0,10567.02,
1995-03-31,1995,1,bny,52280.0,4547.0,47733.0,,,,1.56,29.07,1949.0,
1995-03-31,1995,1,citigroup,381697.0,28164.0,353533.0,,,,1.31,0.0,187168.0,
1995-03-31,1995,1,jpmorgan,473080.0,28955.0,444125.0,,,,0.78,34.96,69230.0,
1995-03-31,1995,1,morganstanley,31579.5,4304.9,27274.6,,,,4.34,49.04,,
1995-03-31,1995,1,statestreet,23542.1,1414.64,22127.45,,,,0.96,24.31,5384.99,
1995-03-31,1995,1,wellsfargo,61845.1,4387.5,57457.6,,,,1.41,32.81,,
1994-12-31,1994,4,bankofamerica,426357.32,33036.18,393321.14,,,,1.08,0.0,8788.0,
1994-12-31,1994,4,bny,48879.0,4296.0,44583.0,,,,1.59,30.75,1502.0,
1994-12-31,1994,4,citigroup,365786.0,26547.0,339239.0,,,,1.34,0.0,199693.0,
